acc_x,speed_x_km,time,acc_y,speed_y_km,speed
1.2196026,7.0835,1437,-0.6225573,-259.3818,7
-0.6459333,4.7581,1438,0.544002,-255.7618,5
-0.5689651,4.7581,1439,-0.6390289,-256.3318,5
-0.5458827,2.793,1440,-0.1707403,-256.3318,3
-0.0610669,2.793,1441,-0.4017488,-262.6311,3
-1.0795493,-1.0934,1442,-0.8832753,-262.6311,1
0.1065526,-0.7098,1443,-0.3303475,-264.5662,1
-1.0993539,-0.7098,1444,-0.5689091,-264.5662,1
1.0670545,3.1316,1445,-0.363954,-262.9646,3
0.68224716,3.1316,1446,-0.2465024,-262.9646,3
-1.2465625,-1.356,1447,0.40813613,-260.3537,1
0.2750492,-1.356,1448,-0.3476964,-260.3537,1
0.6027398,0.8138,1449,-0.2747778,-260.7310,1
-0.20508,0.8138,1450,0.19454336,-260.7310,1
-1.2118407,-3.5488,1451,-0.524989,-263.4412,4
-0.919723,-3.5488,1452,0.662245,-267.5331,4
-0.408129,-5.0181,1453,-0.1492958,-267.5331,5
0.37067008,-5.0181,1454,0.11405605,-276.7956,5
-0.007333,-5.0445,1455,0.24848412,-276.7956,5
-0.7574064,-7.7711,1456,0.40305263,-288.5970,8
0.38253427,-7.7711,1457,-0.1028129,-288.5970,8
-1.0998656,-11.7307,1458,-0.0838969,-300.3775,12
0.66867423,-11.7307,1459,0.63844246,-300.3775,12
-0.48963,-13.4933,1460,0.35226446,-301.4169,13
0.26539326,-13.4933,1461,-0.3103553,-301.4169,13
0.8555958,-10.4132,1462,0.01427907,-297.0026,10
-0.4299016,-10.4132,1463,-0.1835299,-297.0026,10
-0.4761443,-12.1273,1464,-0.5222975,-293.6958,12
0.13992858,-12.1273,1465,-1.1460761,-294.8387,12
0.48371387,-10.3859,1466,-0.400329,-294.8387,10
-0.3011494,-10.3859,1467,0.96482587,-297.2656,10
0.9405141,-7.0001,1468,-0.8449342,-297.2656,7
-0.7046479,-9.5368,1469,0.5215199,-293.4923,10
-0.111444,-9.5368,1470,-0.3338513,-293.4923,10
0.67198586,-7.1177,1471,0.3408253,-294.0686,7
0.64091015,-7.1177,1472,-0.04153,-294.0686,7
-0.1698113,-7.729,1473,-0.2912488,-295.5662,8
0.954026,-7.729,1474,0.06192425,-295.5662,8
1.2089131,-3.3769,1475,0.15396242,-296.1289,3
1.8100007,-3.3769,1476,-0.8334423,-295.0499,3
1.6741598,2.6501,1477,0.26005614,-295.0499,3
0.8749194,2.6501,1478,-0.1716375,-296.9814,3
0.59832,4.804,1479,-0.3102232,-296.9814,5
-0.0616717,4.582,1480,0.7820599,-301.9995,5
-0.0110526,4.582,1481,0.4171962,-301.9995,5
-1.1253778,0.5307,1482,0.82932,2.8426,1
-0.4752091,0.5307,1483,0.6097903,6.1758,1
-1.2546338,-3.986,1484,0.1130583,6.1758,4
0.01940346,-3.986,1485,-0.7156921,10.2063,4
-0.0493085,-4.1635,1486,0.28250724,10.2063,4
-0.0800643,-4.1635,1487,0.3658815,9.2034,4
-0.7754533,-6.9552,1488,0.12119718,9.2034,7
-0.2715962,-6.9552,1489,0.14039193,5.7366,7
-0.2983499,-8.0292,1490,0.50832146,5.7366,8
-0.4432991,-8.0292,1491,-0.2474359,8.0049,8
0.29177213,-6.9788,1492,0.09173531,8.0049,7
-0.1027062,-7.3486,1493,0.81133664,7.2772,7
-1.1131846,-7.3486,1494,-0.1460863,7.2772,7
0.13486338,-6.8631,1495,0.09165947,6.6084,7
-0.0140519,-6.8631,1496,-0.100864,5.6802,7
-0.4960519,-8.6489,1497,-0.0495157,5.6802,9
-0.303238,-8.6489,1498,-1.3353834,9.8874,9
-0.0554898,-8.8486,1499,0.31971338,9.8874,9
0.777735,-8.8486,1500,-0.7776899,6.6563,9
0.46462107,-7.176,1501,1.1461879,6.6563,7
1.1489701,-7.176,1502,-0.7544449,7.0670,7
0.07681203,-6.8995,1503,0.64553666,7.0670,7
0.9567425,-6.8995,1504,0.24408634,3.3180,7
0.12748528,-6.4405,1505,0.9832622,3.3180,6
-0.2841542,-7.4635,1506,-0.2792333,6.1014,7
0.13190603,-7.4635,1507,0.10168871,6.1014,7
-0.0946007,-7.804,1508,-0.250482,6.1629,8
0.8627825,-7.804,1509,0.415581,-1.5335,8
-0.0042496,-7.8193,1510,-0.5711308,-1.5335,8
1.9133794,-7.8193,1511,-0.1141776,-0.1931,8
0.5332675,-5.8996,1512,1.4559568,-0.1931,6
2.061746,-5.8996,1513,-0.3695225,-1.7559,6
1.9099398,0.9762,1514,-1.007844,-1.7559,1
1.5352504,0.9762,1515,-1.2184823,-1.0545,1
0.8704853,4.11,1516,0.4888909,-1.0545,4
0.4756627,4.11,1517,0.15297063,-9.9592,4
0.42943287,5.6559,1518,-0.178962,-9.9592,6
-0.4802805,3.9269,1519,0.48843467,-8.0077,4
-0.2395771,3.9269,1520,-0.2719959,-8.0986,4
-0.9071928,0.661,1521,-1.3170265,-8.0986,1
-0.6103399,0.661,1522,-0.2377651,-7.9060,1
-1.934667,-6.3038,1523,0.04411805,-7.9060,6
-1.0383031,-6.3038,1524,0.49787828,-1.5816,6
-0.3900034,-7.7078,1525,-0.0752218,-1.5816,8
-0.0586255,-7.7078,1526,0.10123232,-2.7354,8
-0.8252879,-10.6788,1527,-0.5633587,-2.7354,11
1.169491,-10.6788,1528,0.5479261,-9.6053,11
-0.6613225,-13.0596,1529,0.0571685,-9.6053,13
-0.0056804,-13.0801,1530,-0.5719805,-4.2221,13
0.59603715,-13.0801,1531,-0.8159022,-4.2221,13
0.3422773,-11.8479,1532,0.38636583,-5.1396,12
-0.2941586,-11.8479,1533,-0.0812655,-8.6753,12
-0.313301,-12.9757,1534,-0.4019201,-8.6753,13
0.28220963,-12.9757,1535,-1.2708185,-10.7825,13
0.7015536,-10.4501,1536,0.1633293,-10.7825,10
-0.6858568,-10.4501,1537,0.81218594,-18.3634,10
0.7675741,-7.6869,1538,-0.4884342,-18.3634,8
-0.0355701,-7.6869,1539,-0.3773823,-30.4509,8
0.57888913,-5.6029,1540,0.06964037,-30.4509,6
0.12874973,-5.6029,1541,0.47806773,-41.1989,6
-0.1928766,-6.2972,1542,-0.2972697,-41.1989,6
0.6293309,-4.0316,1543,0.10468605,-45.9705,4
0.51459014,-4.0316,1544,-0.0917653,-45.9705,4
-0.1548357,-4.5891,1545,0.5801043,-31.3614,5
0.7686744,-4.5891,1546,-0.0488278,-32.5683,5
-0.6204701,-6.8227,1547,1.3146768,-32.5683,7
0.20536828,-6.8227,1548,-0.6302238,-34.6352,7
-0.4766665,-8.5387,1549,0.3718673,-34.6352,9
0.9884007,-8.5387,1550,0.3563087,-40.4969,9
-0.2741206,-9.5256,1551,1.0812707,-40.4969,10
0.33658457,-9.5256,1552,0.3828373,-40.2918,10
0.01140904,-9.4845,1553,0.9644717,-40.2918,9
0.52938175,-9.4845,1554,0.5327355,-41.4125,9
-0.3384326,-10.7029,1555,-0.1642933,-41.4125,11
0.3930235,-9.288,1556,0.76007175,-40.3493,9
-1.5986685,-9.288,1557,0.05707079,-40.3493,9
-0.1749868,-9.9179,1558,-0.6181117,-43.5666,10
-0.1685091,-9.9179,1559,0.13441068,-44.6932,10
-0.8080996,-12.8271,1560,-0.8368263,-44.6932,13
-0.141794,-12.8271,1561,0.08025837,-44.7964,13
-0.6206468,-15.0614,1562,0.5504162,-44.7964,15
0.3378179,-15.0614,1563,1.1113232,-46.6425,15
0.04274869,-14.9075,1564,1.4196396,-46.6425,15
0.961627,-14.9075,1565,0.04327214,-42.9353,15
0.34774113,-13.6557,1566,0.6412016,-42.9353,14
-0.4016761,-13.6557,1567,0.27185807,-45.9042,14
-0.4824007,-15.3923,1568,0.49986428,-45.9042,15
0.7013912,-12.8673,1569,-0.613014,-42.1641,13
0.81070447,-12.8673,1570,0.93285495,-40.6749,13
1.6317908,-6.9928,1571,-1.1791599,-40.6749,7
1.3980635,-6.9928,1572,-0.0747645,-43.7487,7
1.2051921,-2.6542,1573,-0.6614826,-43.7487,3
0.4068569,-2.6542,1574,-0.1571889,-45.7600,3
1.9773753,4.4644,1575,-0.6429881,-45.7600,4
-0.7704336,4.4644,1576,-0.6782028,-48.1008,4
-0.750553,1.7624,1577,-0.3589411,-48.1008,2
-0.3656153,1.7624,1578,-0.3856169,-54.9371,2
0.80141854,4.6475,1579,-0.0522518,-54.9371,5
-0.2855461,3.6196,1580,0.34127158,-59.5628,4
0.00382996,3.6196,1581,-0.0731662,-59.5628,4
-0.1923862,2.927,1582,0.6096486,-53.4376,3
-0.0264375,2.927,1583,0.12329984,-52.1631,3
-0.166785,2.3265,1584,-0.3254815,-52.1631,2
0.93203354,2.3265,1585,-0.8701047,-51.9481,2
1.6543052,8.282,1586,0.46014988,-51.9481,8
1.5319257,8.282,1587,0.05543456,-55.0705,8
0.17043424,8.8956,1588,0.41767946,-55.0705,9
0.36928725,8.8956,1589,0.38453323,-55.7021,9
0.6028507,11.0659,1590,0.2190235,-55.7021,11
0.86826587,11.0659,1591,-0.2570849,-63.2627,11
-0.1744721,10.4378,1592,-0.4994663,-63.2627,10
-0.1745026,9.8096,1593,-0.9547074,-59.2966,10
0.23698878,9.8096,1594,-0.3662862,-59.2966,10
0.4316697,11.3636,1595,0.7559947,-57.3776,11
-1.2657417,11.3636,1596,0.5395844,-56.0387,11
0.78826666,14.2013,1597,0.51737225,-56.0387,14
0.31248975,14.2013,1598,0.26522818,-54.0300,14
0.5345671,16.1258,1599,-0.1950533,-54.0300,16
-0.3181113,16.1258,1600,-0.214498,-53.8162,16
-2.9629035,5.4593,1601,-0.1745841,-53.8162,5
-1.842548,5.4593,1602,-2.1218371,-56.7923,5
-1.6865935,-0.6124,1603,-0.2067202,-56.7923,1
-1.1240467,-0.6124,1604,0.40244743,-73.7116,1
-5.05E-05,-0.6126,1605,0.28568673,-73.7116,1
-0.730968,-3.2441,1606,0.2754777,-78.2472,3
-0.7273208,-3.2441,1607,0.2907686,-78.2472,3
0.5093919,-1.4103,1608,0.05396217,-78.3260,1
1.7543762,-1.4103,1609,-0.0663468,-77.4450,1
1.0722064,2.4497,1610,0.16053629,-77.4450,2
0.09063005,2.4497,1611,-0.1901307,-69.2425,2
1.6450608,8.3719,1612,-0.7744148,-69.2425,8
-2.3515856,8.3719,1613,0.60488254,-70.5664,8
0.66036594,10.7492,1614,-1.4288464,-70.5664,11
1.3407239,10.7492,1615,-0.163291,-71.5797,11
0.6918218,13.2398,1616,1.3637214,-71.5797,13
-0.1341765,13.2398,1617,-0.432395,-72.4645,13
0.7705555,16.0138,1618,-0.5984944,-72.4645,16
1.0846293,19.9184,1619,0.9888224,-73.9446,20
-1.2802886,19.9184,1620,0.9377561,-78.8165,20
2.006847,27.1431,1621,-0.9406084,-78.8165,27
0.43594098,27.1431,1622,1.4921095,-86.7421,27
-1.2072685,22.7969,1623,-0.2604133,-86.7421,23
-0.1871457,22.7969,1624,-0.3702678,-86.8604,23
-0.2829514,21.7783,1625,0.23854515,-86.8604,22
0.47072124,21.7783,1626,0.7062234,-89.4485,22
-0.7676177,19.0149,1627,0.9657529,-89.4485,19
-0.9941577,19.0149,1628,0.20774388,-101.2286,19
-0.5085061,17.1842,1629,-0.2792108,-101.2286,17
-0.1092787,16.7908,1630,-0.2644579,-106.9134,17
0.4681275,16.7908,1631,-0.75174,-106.9134,17
1.9826446,23.9284,1632,0.46533,-104.2995,24
-0.5134955,23.9284,1633,0.04488212,-105.3694,24
1.2803423,28.5376,1634,0.1547578,-105.3694,29
-1.2676427,28.5376,1635,0.8217044,-107.6645,29
0.9139037,31.8276,1636,-1.0405898,-107.6645,32
0.8929943,31.8276,1637,0.82059765,-108.6479,32
0.34726524,33.0778,1638,-0.4747522,-108.6479,33
-0.0495435,33.0778,1639,0.2595802,-107.0635,33
-0.9889237,29.5177,1640,-0.8593569,-107.0635,30
0.7511618,29.5177,1641,-0.5827131,-114.3948,30
1.1145065,33.5299,1642,-0.2967743,-114.3948,34
-0.0716414,33.272,1643,1.1672602,-116.1946,33
0.8450128,33.272,1644,-0.1592552,-116.1946,33
0.13593912,33.7614,1645,0.8253962,-116.3561,34
-0.741877,33.7614,1646,0.21880534,-118.2478,34
-0.3578882,32.473,1647,-0.7244393,-118.2478,32
-0.9775928,32.473,1648,-0.5827838,-118.1398,32
0.03190088,32.5878,1649,-0.4430049,-118.1398,33
0.68093824,32.5878,1650,1.0732441,-114.1056,33
-0.5900055,30.4638,1651,0.52553564,-114.1056,30
-0.742684,30.4638,1652,-0.7535461,-114.9932,30
-0.5844117,28.3599,1653,0.12602417,-114.9932,28
-0.8632231,28.3599,1654,-0.0245021,-117.3489,28
0.1647507,28.953,1655,0.27366304,-117.3489,29
-0.3897102,27.55,1656,0.03861253,-117.6915,28
1.015653,27.55,1657,-0.3969332,-117.6915,28
-2.2443967,19.4702,1658,-0.3560332,-114.1933,19
0.37661457,19.4702,1659,-0.6531375,-115.3325,19
-1.4849155,14.1245,1660,-0.2954567,-115.3325,14
-1.987083,14.1245,1661,-1.4517559,-125.6449,14
-1.3853418,9.1373,1662,0.3936762,-125.6449,9
-0.4006926,9.1373,1663,-0.6323292,-129.4699,9
-0.9676499,5.6538,1664,-0.6652936,-129.4699,6
0.20429492,5.6538,1665,-0.4235655,-123.2890,6
-0.10905,5.2612,1666,-0.2635688,-123.2890,5
0.2960751,5.2612,1667,0.68727815,-124.7061,5
0.45424533,6.8965,1668,0.36450183,-124.7061,7
-0.4729438,5.1939,1669,0.73023504,-123.9208,5
2.9016612,5.1939,1670,-0.1899056,-125.9919,5
-0.6612604,2.8133,1671,2.029743,-125.9919,3
-0.3861067,2.8133,1672,-0.0660982,-129.2719,3
0.26989937,3.785,1673,-0.0403825,-129.2719,4
1.5950195,3.785,1674,0.48725453,-128.4601,4
1.5935901,9.5219,1675,0.7880291,-128.4601,10
0.9869851,9.5219,1676,0.45183477,-128.6685,10
0.70450306,12.0581,1677,0.02406567,-128.6685,12
0.72736156,12.0581,1678,-1.2229905,-128.6444,12
2.6419373,21.5691,1679,0.38241187,-128.6444,22
0.36854887,22.8958,1680,-0.0923587,-129.2122,23
1.2434365,22.8958,1681,-0.8830851,-129.2122,23
0.9231206,26.2191,1682,0.29062033,-132.4017,26
1.5660052,26.2191,1683,-0.1857522,-133.2358,26
2.036737,33.5513,1684,0.13903841,-133.2358,34
1.8780265,33.5513,1685,0.6435044,-136.8984,34
0.2159183,34.3286,1686,0.47605282,-136.8984,34
0.3950956,34.3286,1687,-1.2431442,-139.0454,34
-0.9360288,30.9589,1688,0.13216501,-139.0454,31
-0.4477447,30.9589,1689,-0.9382119,-127.8370,31
0.215024,31.733,1690,0.15025909,-127.8370,32
-0.5381792,31.733,1691,-1.014753,-118.3506,32
0.25107312,32.6369,1692,-0.8721476,-118.3506,33
-0.1163299,32.2181,1693,-0.59852,-119.0381,32
-1.4856143,32.2181,1694,1.538697,-119.0381,32
-1.0982004,28.2646,1695,0.77353776,-118.6058,28
-0.9954031,28.2646,1696,-2.3038049,-116.7264,28
-1.8114909,21.7432,1697,-0.4932332,-116.7264,22
-1.0639253,21.7432,1698,0.6299272,-113.7455,22
-0.1684988,21.1366,1699,0.91664135,-113.7455,21
-0.9102035,21.1366,1700,-0.3129308,-113.5127,21
-0.3467426,19.8883,1701,-0.525962,-113.5127,20
-0.7198417,19.8883,1702,1.4348986,-109.0396,20
-1.1761088,15.6543,1703,1.5953244,-109.0396,16
-0.5384082,15.6543,1704,-0.3185692,-105.5556,16
-1.1669043,11.4535,1705,2.030721,-105.5556,11
-0.5034112,9.6412,1706,-0.8626312,-109.0054,10
0.85288954,9.6412,1707,0.29883406,-109.0054,10
-0.1546788,9.0844,1708,0.6546539,-111.9152,9
-0.6090186,9.0844,1709,-0.2654517,-116.9092,9
-1.8492806,2.427,1710,-0.1275465,-116.9092,2
-1.1744285,2.427,1711,-0.6965517,-117.4532,2
-0.4252895,0.8959,1712,0.04910183,-117.4532,1
0.68240166,0.8959,1713,1.269599,-116.0346,1
0.06691718,1.1368,1714,-0.3200142,-116.0346,1
1.9234607,1.1368,1715,-0.7952333,-118.8399,1
0.9212911,4.4535,1716,0.7327153,-118.8399,4
2.2529454,4.4535,1717,0.21230142,-116.5975,4
2.044987,11.8154,1718,-0.234215,-116.5975,12
2.0983696,19.3696,1719,0.62685335,-105.7608,19
1.4356093,19.3696,1720,-0.457588,-93.5591,19
0.96589303,22.8468,1721,1.2358838,-93.5591,23
1.7831228,22.8468,1722,-0.4311077,-91.6810,23
-0.2341901,22.0037,1723,0.191511,-91.6810,22
0.25323582,22.0037,1724,-0.6840519,-92.0181,22
-1.0068419,18.3791,1725,0.29588768,-92.0181,18
0.02700555,18.3791,1726,0.14564809,-91.5813,18
-1.026499,14.6837,1727,0.6553015,-91.5813,15
0.03766263,14.6837,1728,1.7045708,-93.5323,15
-0.0517135,14.4975,1729,-1.0135206,-93.5323,14
0.15288877,15.0479,1730,0.60572684,-84.2156,15
0.48378277,15.0479,1731,-0.2858758,-84.2156,15
0.4616971,16.71,1732,-0.0311001,-77.4628,17
0.60238063,16.71,1733,0.12688145,-73.4196,17
0.6184169,18.9363,1734,-0.569432,-73.4196,19
0.6115031,18.9363,1735,-0.7936318,-65.8861,19
-0.8663392,15.8175,1736,-0.7644658,-65.8861,16
0.8365706,15.8175,1737,-1.5363522,-64.1777,16
-0.3811685,14.4453,1738,-0.0326507,-64.1777,14
0.64764714,14.4453,1739,-0.3967886,-65.0029,14
0.3304453,15.6349,1740,-0.9129914,-65.0029,16
2.0446403,15.6349,1741,-0.362928,-61.1838,16
1.3347769,20.4401,1742,0.7013926,-61.1838,20
1.1067688,24.4244,1743,0.00160623,-63.2034,24
-0.2566216,24.4244,1744,1.8392589,-63.2034,24
1.0198791,28.096,1745,-0.4697702,-63.8855,28
0.95396066,28.096,1746,-0.4374839,-67.5447,28
1.5484638,33.6705,1747,-0.7995802,-67.5447,34
-0.9690069,33.6705,1748,1.2894704,-66.2194,34
-0.7096946,31.1156,1749,0.15943676,-66.2194,31
-1.1484358,31.1156,1750,0.14615977,-63.8673,31
-0.5731564,29.0522,1751,-0.2581905,-63.8673,29
-0.2073691,29.0522,1752,0.06494338,-58.2735,29
-0.4730578,27.3492,1753,0.8896328,-58.2735,27
-0.0438111,27.3492,1754,-0.2005531,-55.8337,27
-0.0622232,27.1252,1755,0.43101987,-55.8337,27
-0.1859486,26.4558,1756,-0.0735113,-57.2544,26
-0.2660239,26.4558,1757,-0.1059152,-57.2544,26
0.20295167,27.1864,1758,0.10958689,-58.7838,27
-0.8993983,27.1864,1759,-0.4428496,-64.3806,27
-0.7061619,24.6442,1760,-0.2514958,-64.3806,25
-0.7426605,24.6442,1761,-0.0475832,-63.1006,25
-0.6637827,22.2546,1762,-0.8764178,-63.1006,22
-0.0127616,22.2546,1763,-0.4704885,-65.7360,22
0.34799385,23.5074,1764,-0.4101215,-65.7360,24
0.6827185,23.5074,1765,0.8830347,-66.2119,24
-0.8916891,20.2973,1766,0.4123903,-66.2119,20
0.08086109,20.2973,1767,-0.5619067,-70.3674,20
0.49623346,22.0837,1768,0.3002185,-70.3674,22
0.27197528,23.0629,1769,1.7726643,-74.0020,23
-0.5084987,23.0629,1770,-0.1222189,-71.8700,23
-0.7356764,20.4144,1771,-0.688081,-71.8700,20
0.05095696,20.4144,1772,-0.5991684,-78.1886,20
0.2423172,21.2868,1773,0.55338794,-78.1886,21
-0.6489413,21.2868,1774,-0.253805,-78.8595,21
-0.2838979,20.2647,1775,-0.1786014,-78.8595,20
0.25170267,20.2647,1776,0.29296592,-78.8550,20
1.7529455,26.5753,1777,0.38251048,-78.8550,27
0.39395285,26.5753,1778,0.6973189,-81.6454,27
0.3494513,27.8334,1779,1.1357796,-81.6454,28
0.8284962,30.8159,1780,-0.9742705,-88.2901,31
0.3064655,30.8159,1781,1.290405,-88.2901,31
2.3023639,39.1045,1782,0.2119852,-93.5406,39
0.87173593,39.1045,1783,0.08629473,-92.9736,39
1.962563,46.1697,1784,-0.8745568,-92.9736,46
2.6616812,46.1697,1785,-0.6857946,-92.5606,46
1.9759979,53.2833,1786,-0.2090173,-92.5606,53
1.4513788,53.2833,1787,0.34535745,-91.7504,53
0.09810662,53.6365,1788,1.4717088,-91.7504,54
2.16517,53.6365,1789,-0.5616598,-91.1270,54
1.5561082,59.2384,1790,2.3633847,-91.1270,59
1.0188267,59.2384,1791,0.7042141,-88.3203,59
1.7298274,65.4658,1792,0.3215253,-88.3203,65
0.8727443,68.6077,1793,0.7158183,-89.1657,69
1.464669,68.6077,1794,0.8012872,-89.1657,69
1.587379,74.3223,1795,0.22629885,-92.1013,74
1.1834455,74.3223,1796,0.58306736,-95.0236,74
-0.0464849,74.1549,1797,-0.2438074,-95.0236,74
0.2450819,74.1549,1798,-0.9231268,-97.4161,74
-0.550519,72.1731,1799,-0.4669206,-97.4161,72
-0.4969134,72.1731,1800,-0.2497162,-95.3584,72
0.21476579,72.9462,1801,-0.6794421,-95.3584,73
-0.4490106,72.9462,1802,-0.9216117,-94.2271,73
-0.71942,70.3563,1803,-1.0840565,-94.2271,70
-0.6168031,70.3563,1804,-0.6988713,-95.3405,70
-0.5433807,68.4001,1805,-0.9267847,-95.3405,68
0.70230293,70.9284,1806,-2.1214414,-100.4643,71
0.3192575,70.9284,1807,-0.9308215,-100.4643,71
0.40270185,72.3781,1808,0.27208802,-104.2895,72
-0.901927,72.3781,1809,0.432955,-101.3250,72
0.09969103,72.737,1810,-0.487032,-101.3250,73
-4.636523,72.737,1811,-1.0051818,-100.4869,73
-1.458987,67.4847,1812,-1.9162681,-100.4869,67
0.91568756,67.4847,1813,-0.1928606,-95.8559,67
-1.9342034,60.5215,1814,-2.0174894,-95.8559,61
-0.2228446,60.5215,1815,0.9149246,-93.1892,61
-0.3494232,59.2636,1816,0.7473035,-93.1892,59
-0.4024278,59.2636,1817,0.06726074,-90.3636,59
